id;value
775;Formation en Hardware/ Électronique
776;maîtrise en sociologie
777;TECHNIQUE DE SECRÉTARIAT
778;Bac+2 en informatique
779;Bacc+2 en maintenance industrielle
780;formation particulière en compta – gestion
781;Bacc+3 en géographie
782;opérateur de saisie/psychologie comportementale/informatique bureautique/Dactylographie
783;Attestation de formation en leadership, en guidage
784;DTSEI
785;MAITRISE DROIT
786;Licence en Électronique/Informatique
787;Baccalauréat technique , BEP
788;2ans d'experience commerce et marketing
789;Technicien Supérieur en Informatique
790;bac + 3 informatique
791;Licence en informatique - Option Web et Design
792;bacc+2 en civilisation et langue appliqué
793;Formation en Économie et Gestion d'Entreprise
794;Maîtrise en géographie
795;2ème année en géographie
796;BTS COMMERCE INTERNATIONAL
797;Diplôme du Technicien Supérieure en Gestion
798;BACC + 3 Électrotechnique
799;Bacc+3 en science sociale et développement
800;Master I en gestion(étude économique)
801;BACC+2 en géographie
802;Licence en traitement du signal et système et réseaux associés
803;Diplôme d'études diplomatiques supérieures
804;Anakeen Certified Engineer
805;Formation en PAO et Site Web
806; niveau avancé
807;BTS bacc+2 en Commerce International et Marketing
808;certificate of completion
809;Certificat théâtrale
810;Master(en cours)
811;diplôme de technicien supérieure en électromécanique et informatique
812;Master 2 en Développement Rural et Agricole
813;licence professionnelle  en Production Végétale  
814;BACC Scientifique C avec mention AB
815;en cours d obtention de licence en informatique
816;secrétariat bureautique
817;Informatique bureautique
818;Diplôme d'études universitaire en comptabilité et gestion
819;Certificat de fin de Formation Professionnelle Qualifiante en Mécanique Automobile
820;Formation sur les techniques d'Agence de Voyages
821;Licence en Science du Tourisme                                         Parcours Communication et Langues Appliquées au Tourisme
822;Licence en Langues et Cultures Hispaniques
823;Bac G3 
824;licence professionnelle en génie industriel
825;Maîtrise es-lettres en Archéologie et histoire de l’art
826;Infographie
827;Master 2 biologie
828;Ingénieur Agronome
829;BAC+2 COMPTA
830;DIPLÔME D'ADMINISTRATION D'ENTREPRISE
831;BREVET DE CAPACITÉ PROFESSIONNELLE EN COMMERCE INTERNATIONAL 
832;DIPLÔME DE COMPÉTENCE EN MANAGEMENT 
833;Niveau Terminal série B
834;CERTIFICAT  DE FORMATION DOUANES
835;Licence en tourisme
836;secrétariat
837;Bacc+3 en Droit privé
838;Diplôme de Technicien supérieur en Tourisme et Hôtellerie
839;2 ans d'étude en Geographie et Environnement
840;Licence en Communication et organisation
841;Baccalauréat technique et BEP
842;Certificat de fin de formation en Tourisme
843;Formation Professionnel en télécommunication
844;Formation en programmation sous Acces et Visual Basic
845;License en siences de la vie
846;Tronc commun économie
847;2 ème année en Génie Industrielle en maintenance 
848;Formation en bureautique
849;"DELF A1; A2; B1; B2"
850;Formation en Gestion Commercial
851;Technicien Supérieur en Technologie Navale
852;Master 1 Histoire socio-culturel
853;Maîtrise en Gestion finance et comptabilité
854;MASTER II (BACC+5)
855;DUGCI
856;MSGCI ( Commerce Internationa )
857;licence professionnelle en  commerce
858;Diplome de fin de formation en Ressources Humaines
859;Diplome de fin de formation en Administration du Personnel
860;DTS en gestion 
861;Maitrise en Gestion, Management et Administration d'Entreprise
862;BACC + 3
863;Licence en informatique et mathématiques
864;Licence es-lettres en Etudes Culturelles_Mention Assez bien
865;bacc+2 en administration des affaires
866;formation en Infographie
867;C.A.P Mécanique Auto
868;Baccalauréat ACTC
869;M1 en informatique parcours Génie Logiciel
870;master 1ou Bac+4
871;"Troisième année en informatique ; branche réseau et système ( licence en cours )"
872;Master 1 en Commerce international
873;Cours d'anglais 
874;Licence en 
875;Baccalauréat scientifique C
876;Formation professionnelle en informatique bureautique et programmation 
877;Master 2 en informatique en Administration Système et Réseau
878;licence d'anglais
879;licence professionnelle en entrepreneuriat du tourisme et d'hôtellerie
880;Licence en Management
881;Baccalauréat A
882;BACC + 3 DPAEC option Finance
883;Licence professionnelle en Tourisme
884;Commerce International
885;master 1 en management et développement d'entreprise 
886;licence en management et développement d'entreprise 
887;Licence en Communication et Management d'entreprise
888;Master 1 (2 semestres effectuées)  en Langue, Communication et Management d'entreprise 
889;Certificat de formation en Gemmologie
890;Attestation de fin d’étude en langue anglaise
891;Attestation de création de projet
892;Attestation de formation en gestion d'entreprise
893;Master 2 en BTP
894;DES en Techniques de Commercialisation
895;DUP en la mer et du littoral
896;Attestation sur l’hygiène alimentaire , la méthode HACCP,les analyses d’autocontrôle de produit . Au projet de Contrôle qualité
897;Master 1 en droit public i nterne et international
898;Téléopérateur/ Vendeur
899;Certificat Commercial
900;Licence professionnel en Gestion et Management
901;bac+3 en gestion commerce
902;Certificat de fin d’étude en commerce internationale transit et douane
903;Licence en Es Lettre Histoire, science du savoir, art et développement
904;LICENCE en Gestion Généraliste 
905;Licence en langues appliquées au tourisme
906;licence en gestion commerciale
907;Certificat de fin d'étude en commerce  internationale
908;master 2 en économie et commerce
909;Master 2 en Management d'entreprise 
910;Qualification commerce
911;Bacc scientifique seri D
912;BTS en Management et Gestion d'Entreprise
913;Diplôme d’étude Supérieur en Management (M1)
914;Diplôme de Licence Professionnelle en Science de Gestion (L3)
915;Diplôme de Technicien Supérieur (L2)
916;DTS en Bâtiment
917;Cours d'informatique bureautique et comptable et technique de secrétariat
918;Licence en langue, culture et management
919;Diplôme universitaire d'études Littéraire 
920;Diplôme Baccalauréat Série G2
921;DUEL II en Histoire
922;Deuxièeme année en Droit
923;Master I en droit public interne et international
924;Diplôme de Technicien Supérieur en Informatique, base des données et génie logiciel 
925;BACC technologie
926; Licence Professionnel en Informatique
927;Maîtrise M1 en Médiation et Management Culturels. (Département d’Etudes Française et Francophone DEFF, Université d’Antananarivo)
928;Attestation en Agent de développement Local
929;Diplôme d'Etat en Medecine Veterinaire
930;BAE Aide_Comptable
931;BACC + 4 CONTRÔLE DE GESTION ET CONCEPTION BUDGETAIRE
932;Diplôme d’Etudes Supérieur en Action Commerciale
933;Niveau Bacc+4 en Gestion-Finance
934;Maitrise Spécialiée en Contrôle de gestion et en Conception Budgétaire
935;Maitrise 2 Spécialiée-Accompagnateur en création d'entreprise/ intelligence économique/innovation n et en Conception Budgétaire
936;Foramtion sur développement personnel et communication interpersonnelle/ Technique de Management 
937;Formation d' Anglais
938;Perfectionnement sur Management, Leadership
939;Formation sur paramétrage de sage ligne 100
940;Leadership et gestion des ressources humaines
941;bacc +3 DPAEC , Comptable Finance
942;Master 1 GESTION FINANCE
943;certificat hotellerie tourisme 
944;Fascicule en AVIATION MARITIME
945;Certificat de fin d'étude Anglophone
946;Français des Affaires Niveau A
947; BEPC (Brevet d’ Etude du premier Cycle)
948;Certificat Professional Server Specialist ( PSS )
949;Certificat en DESKTOP SYSTEMS ET en NOTEBOOK SYSTEMS
950;Certificat en Architecture serveur IBM xSeries et PC IBM
951;Attestation de stage pour Le X-ARCHITECTURE et IBM serveur BladeCenter
952;"Anglais ""Niveau Intermédiaire"
953;Formation en Informatique bureautique et Dactylographie
954;Baccalauréat Technique Professionnel 
955;Certificat 1 en Anglais 
956;Licence en BTP spécialisation Topographie
957;Attestation dans l’Immersion de la dimension Client- Gestion de la Relation Client
958;DTS en Communication d’entreprise 
959;Bac+2 en communication
960;Baccalauréat série Technique
961;Deuxième session en Administration d'Entreprises (Formation Continue)
962;Deuxième année en Création d'entreprise
963;Deuxième session en Administration d'Entreprise (Formation continue)
964;Licence es Science en Gestion
965;Attestation de stage au service des Ressources Humaines
966;Attestation de stage dans la Gestion de stock
967;Magistère Première Partie en Etudes Economico-Gestionnaire
968;licence en geston option Management et finance
969;Opérateur de saisie, rédacteur web
970;Master 1 Gestion des Ressources Humaines
971;Master 1 Psychologie sociale et du Travail
972;Licence Professionnel 
973;Attestation
974;Diplôme de Technicien Supérieur en Comptabilité et Administration d'Entreprise
975;Certificat de perfectionnement en langue française
976;Certificat d'études en commerce internationale transit et douane
977;Certificat de fin d'étude en gestion de projet entrepreneurial et/ou social
978;Titre professionnel RNCP II, Concepteur en Architecture Informatique
979;Certificat en Business Language Testing Service (BULATS) CEF/ALTE
980;Etude en Gestion
981;Etude en Droit
982;Formation en maintenance informatique
983;Licence marketing et communication
984;formation en image
985;en cours d'obtention Licence en Électromécanique
986;BTS  en Électromécanique
987;BAC en Electrotechnique
988;Brevet d'études professionnels en Électrotechnique
989; Qualification commerce
990;bac+4 en droit privé droit des affaires
991;Maitrise en Droit Privé
992;Certificat Elementaire en Informatique
993;Certificat de fin d’Etudes en Sciences Sociales et Religion 
994;Diplôme de Technicien Supérieur en Comptabilité et Management d’Entreprise (DTS)
995;Bacc+5 en Marketing et Commerce
996;Licence Professionnel option Production végétale
997;Formation en technicien maintenance reseau filière
998;Formation en finance et comptabilité
999;Formation en Electricien / Elecronicien
1000;DUEL en Communication
1001;Licence en Communication option Médiatique
1002;Diplôme de Technicien Supérieur en Comptabilité et Management d’Entreprise (DTS)
1003;First certificat of CNELA
1004;Master II Genie Industriel
1005;Licence en Génie Mécanique et Informatique Industrielle
1006;Attestation de formation de Technicien de Maintenance Industrielle
1007;DTS en Gestion et Management 
1008;bacc+3 en finances et comptabilité
1009;Diplôme de Technicien Supérieur Spécialisé en ECOTOURISME ET HOTELLERIE
1010;D.E.L.F B1/B2
1011;Maîtrise en Géoscience, Environnement et Aménagement
1012;Master I en Ressources Humaines
1013;DELF B2
1014;Technicien Supérieur, filière Gestion/Management, Option transit et douane
1015;Certificat Advanced 
1016;Diplôme d'étude Professionnelles
1017;Licence en Management d'entreprise
1018;Niveau 2 (Pas arrive a terme)
1019;Formation en Bureautique et Dactylographie
1020;Baccalauréat série Secretariat
1021;Certificat d'Aptitude Professionel
1022;Master 2 en Droit public (en cours, cours à distance)
1023;BTS (Commerce International)
1024;LICENCE PROFESSIONNELLE EN GESTION
1025;Niveau Bacc+3 en Management
1026;LICENCES ES LETTRES ETUDES FRANCAISES ET FRANCOPHONES
1027;Ingénieur Telecommunication reseau et systeme
1028;Baccalauréat de l'enseignement général Série D
1029;Master II (Ingéniorat) en ECONOMIE ET COMMERCE, Option Administration d'Entreprise
1030;Diplôme de Licence  professionnelle en Agronomie 
1031;Licence en Médiation culturelle
1032;MASTER 1 en communication et Management
1033;Licence en Comptabilité et Administration d'entreprise
1034;Formation en Management
1035;Bacc Professionel en TMEL
1036;Formation en langue anglaise
1037;Licence professionnel en Management d'unité commerciale 
1038;BTS en Management des Unités commerciales
1039;Formation en comptabilité
1040;C.e.p.e,B.e.p.c
1041;Bacc+3 en informatique
1042;Formation en informatique (maintenance et réseau)
1043;Attestation de formation en informatique: opérateur de saisie, rédacteur web
1044;Certificat de formation en mécanique automobile.
1045;Certificat de stage en TRANSIT EN DOUANE
1046;Certicat de fin de formation 
1047;Certicat de fin de formation en langue française
1048;Certificat de fin de formation 
1049;Certicat de fin de formation en prévoyance sociale
1050;Licence en Physique des Signaux et Systèmes
1051;Ingénieur Pétrolier
1052;Brevet en Etudes Premier Cycle
1053;Formation en informatique et programmation
1054;DTS en Science de la vie et de la Terre
1055;DTS en Sciences de la vie et environnementale
1056;Formation en jeune entrepreneur
1057;Formation en téléopération
1058;Business and Communicative Class
1059;Baccalauréat C
1060;DSSC   (Diplôme Supérieur Spécialisé en Sciences Comptables)
1061;DSSC   (Diplôme Supérieur Spécialisé en Sciences Comptables) 6
1062;DSSC   (Diplôme Supérieur Spécialisé en Sciences Comptables) 3
1063;Compensation & Strategic Reward Management training 
1064;Management Development Program 
1065;ERP Oracle (HRMS, Self-service HR & Payroll module) training 
1066;e-Recruitment software training 
1067;3ème année en ECONOMIE 
1068;Bacc+2 en gestion management et business administration
1069;Ingéniorat
1070;APTITUDE A L'ETUDE APPROFONDIE
1071;ATTESTATION MARKETING OPERATIONNEL
1072;FIRST CERIFICATE - ENGLISH LANGUAGE
1073;Mecanique auto 
1074;Baccalauréat série ES
1075;licence en Droit Privé Droit des affaires
1076;BREVET SUPERIEUR D'ETUDES APPROFONDIES
1077;CERTIFICAT D'ASSISTANTE DE DIRECTION
1078;Licence es-lettres
1079;DTS en Gestion G2
1080;Attestation de formation de base en Maintenance Industrielle
1081;LICENCE POFESSIONNEL EN MARKETING
1082;baccalauréat et DEUG
1083;APTITUDE A L'ETUDE APPROFONDIE en Science Physique
1084;ATTESTATION MARKETING OPERATIONNEL et MANAGEMENT
1085;Baccalauréat Su
1086;DTS 2
1087;Bacc+3 en informatique et electronique
1088;Formation en maintenance Informatique hardware et sotfware/ Administration reseaux LAN et WAN
1089;3ème en Droit 
1090;3ème 	Année en Economie 
1091;DUES en MATHEMATIQUE 
1092;formation professionnelle en programmation 
1093;Bacc +2 en Gestion et Management
1094;DTS(Diplôme de Technicien supérieur) en DROIT, Licence en cours de rédaction de mémoire 
1095;Licence es-lettres en Etudes Culturelles
1096;Licence en  Sciences Economiques
1097;Certificat de fin de formation en parfaite Secrétaire de Direction - Crédit I
1098;Certificat de fin de formation en parfaite Secrétaire de Direction - Crédit II
1099;Diplôme de fin de formation en Gestion des Ressources Humaines
1100;Formation informatique Wardware
1101;BEP en Electrnoque
1102;Formation sur la production de foie gras
1103;Formation en pisciculture
1104;Licence professionnel en formetion hybride en sustème et réseau
1105;Licence en économie et commerce
1106;Licence en Option Finance
1107;Certificat professionnel en cuisine
1108;bacc+2 en marketing et commerce
1109;Formation sur différents plateforme d'achats en ligne 
1110;Baccalauréat technique en gestion
1111;Bacc Mécanique auto
1112;BT Mécanique auto
1113;BEA Mécanique auto
1114;bacc+3 en gestion, comptabilité financière
1115;BACC+3 Comptable Finance
1116;Master Administration, Comptabilité, Finance, Mention Administration, Spécialité Marketing et Stratégie
1117;Diplôme Supérieur spécialisé en Sciences de l’Administration d’Entreprises (DSSAE)
1118;Attestation de Fin de Formation délivrée par l’Autorité de Régulation des Marchés Publics
1119;certificat de maîtrise de logiciel
1120;certificat de maîtrise logiciel
1121;Certificat en assistant de direction
1122;Certificat en Gestion des ressources humaines, Droit de travail et coaching
1123;Certicat de fin de formation en bureautique informatique
1124;Deuxième année en Droit
1125;Licence année en Droit
1126;Diplôme d'Etude Supérieures Professionnelles ( DESP)
1127;Master II
1128;Licence en siences de la vie
1129;Formation en Publication Assistée par Ordinateur (PAO)
1130;Anglais 
1131;Licence en Génie Industriel
1132;Formation en  coiffure et esthétique
1133;bacc +2 en gestion et comptabilité
1134;Formation en français
1135;Licence Professionnelle en Gestion et management d'entreprise
1136;Certificat sur la culture de crédit, la culture entrepreneuriale, l'approvisionnement et gestion de stock
1137;Certificat sur la comptabilité simplifiée
1138;Etude en Technique de communication d'Entreprise
1139;2éme année en Technique de communication d'Entreprise
1140;Formation professionelle en informatique bureautique et programation
1141;Technicien supérieur en Gestion
1142;DEUG en Economie et Gestion
1143;Baccalauréat A1
1144;Formation commerciale
1145;Bacc+2 en Informatique et électronique 
1146;Certificat level III en langue anglaise
1147;Certificat CiscoNetriders Continent Africain
1148;Formation Cisco spécialisation Réseau et Télécommunication
1149;Master II en Informatique parcours Télécommunication 
1150;Formation en marketing et gestion informatisée
1151;Formation en anglais
1152;Certificat en transit et douanes, sydonia ++
1153;Master I en commerce Internationale
1154;Baccalauréat technique en commerce internationale
1155;Master I
1156;Licence en langues étrangères, spécialisé en espagnol
1157;Master1 en droit privé
1158;Licence en commerce internationale
1159;Niveau 2 en mandarin
1160;Licence en Commerce International, management et marketing
1161;B2
1162;Comptabilité
1163;DTS en Tourisme
1164;DTS en Gestion-Informatisée
1165;Attestation en Tourist Guide Formation
1166;Graduate of Industrial Engineering ( I&C) with High honors
1167;BACC Scientist
1168;de formation en Gestion de performances dans la micro finance
1169;Attestation de formation en Développement personnel 
1170;BAC+5 en Finances, option Contrôle de Gestion
1171;BAC+3 en management des entreprises et commerce
1172;Baccalauréat technique ,serie tertiaire
1173;Brevet technique
1174;Brevet d'Agent D'exécution (aide comptable)
1175;Téléopératrice
1176;License En Informatique
1177;Ingenieur en Bâtiment et Travaux Publics
1178;attestation de formation en gestion de stock et magasin
1179;L3 STIC
1180;informatique bureatique
1181;Bacc série A ,infirmiere
1182;Master 2 en Génie de procédés chimiques et industriels
1183;Licence en Génie de procédés chimiques et industriels
1184;Formation sur l'huile essentielles et analyse CPG
1185;Master 1 en finance et comptabilité
1186;License en Réseau et Syteme Linux
1187;DTS en Gestion des PME
1188;Lenovo Authorized Technician
1189;Technicien de Maintenance Industrielle
1190;DTS en droit et science politique
1191;Licence en Masters 1 en Commerce International et marketing
1192;Licence en Marketing et commerce international
1193;Baccalauréat technique (en éléctronique)
1194;Licence en éléctromécanique(en cours de delivrence)
1195;Diplôme d'études Spécalisées en Psycho-pédagogie
1196;License en Communication d'entreprise
1197;Diplôme en Allemand
1198;Certificat en Maintenance et dépannage de Micro- Ordinateur PC, -Certificat en Programmation sous Ms-Access,
1199;Certificat de fin d'études en Francais
1200;Maîtrise en gestion, option audit et contrôle de gestion
1201;Formation AMADEUS
1202;DTS Développeur web et application
1203;Baccalauréat Technologie Tertiaire
1204;Formation en gestion et comptabilité
1205;Licence en Environnement
1206;Master 2 droit des affaires
1207;Licence en études françaises et francophones
1208;diplome de technicien superieur en commerce international
1209;nela first certificate
1210;Internet burerautique
1211;BAC +3
1212;Bacc+4 en sciences sociales de developpement
1213;Comment gérer les clients difficiles?
1214;Master 1 Management Marketing et Commerce International
1215;Licence en Management Marketing et Commerce International
1216;Certificat sur : Comment gérer les clients difficiles?
1217;BAE BANQUE
1218;BT Technique de Gestion
1219;BAE Aide Comptable
1220;Attestation en science de l'éducation
1221;Anglais niveau 3
1222;Certificat en informatique
1223;BTS en Gestion Finance et Comptabilité
1224;Bacc + 4 en Economie
1225;Diplôme en Mécanique automobile
1226;BTS Commercial et Vente / BTS Management
1227;Cadre gestionnaire d’un centre de profit  
1228;Baccalauréat en Gestion
1229;Certificat international en communication et relarion client
1230;bac+2 en medecine
1231;Ingénieur en Génie Industriel Maintenance et Production
1232;BTS BACC+2 EN ELECTROMECANIQUE
1233;License en Informatique de gestion
1234;BAC+3 EN FINANCE COMPTABILITE
1235;BAC+3B EN MARKETING-COMMERCIALISATIO
1236;BAC+3 EN GESTION
1237;Bacc + 4 en Économie,  option en administration
1238;Licence en gestion économique management
1239;Socio-organisateur du projet Micro-Irrigation et Agro écologie pour une meilleure Sécurité Alimentaire
1240;Traiteur
1241;licence en marketing et commercialisation
1242;PREMIERE ANNEE EN COMMUNICATION
1243;BAC+3 EN FINANCE-COMPTABILITE
1244;BAC+3 EN MARKETING-COMMERCIALISATION
1245;BAC Technologique
1246;License Professionnel en Informatique parcours Développement d'application
1247;Concepteur Architecture en Informatique parcours Réseaux et Systèmes
1248;licence professionnelle en Informaitque
1249;DEA CHIMIE ORGANIQUE
1250;ATTESTATION EN MARKETING OPERATIONNEL
1251;FIRST CERTIFICATE IN ENGLISH LANGAGE
1252;licence en management des PME spécialité tourisme et hôtellerie
1253;étudiante en Ressources Humaines
1254;DUEL II (Bacc+2) en études anglaises
1255;DTS en Finances et Comptabilités
1256;Diplôme de Technicien Supérieur Spécialisé (DTSS) en Exploitation en Logistique et Transport
1257;Diplôme de Technicien Supérieur  (DTS) en Gestion de Transport et Logistique
1258;Bacc tecnique en Gestion
1259;cerficat de fin de formation en creation et developpement d'entreprise
1260;Certificat de fin d'études en anglais et certificat de fin de formation missionnaire
1261;certificat de fin de midssion et formation en gestion financier des gros capitaux
1262;Master II en Gestion, spécialisé en controle de gestion
1263; MAÎTRISE ET D.E.A.
1264;Bacc série A - mention passable
1265;Certificat de fin d'étude 2eme année en Gestion
1266;Licence gestion et administration d'entreprise
1267;BACC +3 EN FINANCE COMPTABILITÉ
1268;BACC +3 EN MARKETING-COMMERCIALISATION
1269;BACC +3 EN GESTION
1270;licence en travail social et developpement
1271;DTS en commerce
1272;Téchnicien Supérieur en Machinisme Agricole
1273;Licence en Biologie des Organismes et des Ecosystèmes
1274;BAC + 2
1275;DPAEC (Bac +3)
1276;Formation en GRH et Administration du personel
1277;Master 1 en Analyse financière
1278;Licence Professionnelle en Environnement
1279;Formation en Pâtisserie
1280;Licence Marketing et Commerce international
1281;LICENCE PROFESSIONNELLE EN  ADMINISTRATION D'ENTREPRISE ET COMMERCE
1282;DTS en commerce et administration des affaires
1283;Brevet d'Agent de Maitrise (BAM 3)
1284;Attestation à la formation en gestion des ressources humaines
1285;Attestration à la formation en Management et Leadership
1286;licence en Droit Privé Droit
1287;Diplôme d'Etudes Supérieures en Management
1288;FORMATION LINUX
1289;Master d'ingénierie en systèmes électronique informatique
1290;certificat bureautique
1291;maîtrise en Economie option macroéconomie et modélisation 
1292;Cerfificat de formation des formateurs sur le technique de recouvrement de crédits
1293;Licence en  adminstration l’ entreprise et du commerce
1294;Brevet d'étude du premier cycle
1295;Certificat de fin d'étude 2 ème année en Gestion
1296;Licence en comptabilité de gestion
1297;Licence en gestion spécialisé en commerce international
1298;3 ème année en Administration d'entreprise
1299;level 1 anglais
1300;"BAC A2 avec mention ""assez bien"""
1301;Licence en Banque et Institution financière
1302;Formation en BIT sur approfondissement bureautique
1303;BACC G2 et BEP G2
1304;Licence en langue et culture Chinoise
1305;Lycence en  Analyse financière
1306;Lecence En Banque et Institutions financières
1307;BAC A2 avec mention 
1308;Licence en communication organisationnelle
1309;DELF
1310;BACC+3 en option banque et institution financiere 
1311;DESTH
1312;Diplôme supérieur d'études en gestion
1313;4ème année en gestion, section généraliste 
1314;Formation en commerce international et Transit
1315;Encours Master en Management d'entreprise et Banque
1316;Licence en Management d'entreprise et Banque
1317;BAC+2 en Sciences économique
1318;Diplôme d’Etude en Langue Française (DELF B2)
1319;Licence en Sciences Sociales de développement
1320;Diplôme de Technicien Supérieur en gestion informatisée
1321;Certificat d'étude en mécanique Automobile
1322;Formation en Suivi et recouvrement des engagements
1323;Formation en Gestion environnementale et sociale
1324;Formation en Accueil clientèle
1325;Formation en Mésofinance
1326;Formation en Webmaster
1327;Infirmière généraliste
1328;DUEP (Diplôme Universitaire d'Etude Philosophie)
1329;1 ère année universitaire en Droit
1330;CEPE- BEPC-BACC
1331;Etude en langue française niveau B2
1332;Formation en EXCEL Avancé
1333;Ingénieur en Gestion
1334;Diplôme de Technicien Supérieur en Gestion des Petites et Moyennes Entreprises
1335;BAC G1 et BEP G1
1336;BEA,BT,BAC (mecanique automobile)
1337;DTS Economie
1338;Ingénieur des mines
1339;baccalauréat(Enseignement général)
1340;Ingénieur  en Energie
1341;Attestation de la fin de module théorique de la 4ème année en gestion
1342;Licence Professionnelle en Gestion Management Informatisée
1343;Licence en organisation, gestion et administation
1344;BACC + 2 COMMERCE / MARKETING
1345;Bacalaureat
1346;BAC SÉRIE A1
1347;Licences en sciences commerciales
1348;Master 1 en sciences sociales
1349;BACC + 4 EN GESTION D'ADMINISTRATION ET DROIT
1350;Bac + 4 en comptabilité finance
1351;Baccalauréat de l'enseignement général 
1352;Liecence professionnelle
1353;Deuxième année
1354;Master 1 en BTP
1355;BTS en Mécanique automobile
1356;BEP en mécanique automobile 
1357;Baccalauréat technique en mécanique automobile
1358;En attente de la sortie de promotion pour avoir le Diplôme Master
1359;DTS BTP
1360;Certificat HSE
1361;Brevet d'agent d'execution (Banque)
1362;DUEP (Diplôme Universitaire d'Etude Philosophique)
1363;attestation de diplome d'ingeniorat en BTP
1364;licence professionnelle en Gestion et Administartion des entreprises
1365;BACC PROFESSIONNEL BTP option projeteur calculateur
1366;Master 2 en aménagement et tourisme
1367;Maitrise en économie, macroéconomie
1368;remise en niveau de français/ mode de saisie
1369;Operateur de Saisie
1370;B.T.S 
1371;Certificate of participation global classroom to the Age of Sustainable Development
1372;Certificat de participation en rôle de l'Etat dans l'intelligence  économique 
1373;Certificat de participation en pratique de la négociation internationale
1374;Certificat de participation en Gouvernance territoriale et developpement local
1375;Maitraîse en droit des affaires
1376;Certificat de participation en Web 2.0
1377;Certificat d'étude en administration système et réseau
1378;BACC + 2 en commerce international 
1379;Diplôme de sauveteur secourisme de travail 
1380;Diplîme d'Etude Supérieur  Professionnel en BTP parcours Travaux Publics
1381;Formation CISCO- Préparation CCNA
1382;Certificat en langue
1383;Baccalauréat technique en mécanique automobile et BEP
1384;DEGSC (Master I)
1385;Formation spécialisé de visioconférence et web conférence
1386;Certificat en Management - Administrations des entreprises privées et public
1387;Certificat en systèmes d´information Géographique (SIG) 
1388;Certicat sur  l´outils de planification de l´électrification rurale GEOSIM 
1389;L2 en commerce et marketing
1390;Ingénierie de projet, politique locale et TIC , et aménagement touristique
1391;Licence 3 en Géographie préparatoire aux métiers de l'aménagement
1392;Licence 2 en géographie
1393;Licence 1 en géographie
1394;BACC Economique et Social 
1395;"Brevet technique ""Technique de Gestion"" et Brevet d'Agent d'Exécution ""Aide Comptable"""
1396;Certificat de formation sur le PCG 2005
1397;Certificat de formation de formateur BRIDGE (Build Ressources In Democracy Governance and Election
1398;Certificat de formation en tant qu'auditeur qualité interne 
1399;Formateur des Formateurs
1400;Certificat niveau 2 en langue anglaise
1401;Français parlé
1402;niveau bacc+2 en gestion
1403;Technicien Supérieur en mécanique automobile
1404;bacc technique en mécanique automobile
1405;Brevet d'études professionnels en mécanique automobile
1406;DUES I en SCIENCES NATURELLES
1407;Diplôme de Technicien Supérieur Spécialisé de grade licence
1408;Diplôme de Technicien Supérieur (DTS)
1409;Preparatio du Master II
1410;Bacc + 2 en Tourisme
1411;DTS en commerce international et licence en cours
1412;Bacc +3
1413;Maîtrise en Gestion, option Marketing et Administration
1414;MAITRISE EN DROIT PRIVE DES AFFAIRES
1415;2ème année en Mathematique Physique
1416;Licence en marketing et communication
1417;DTS en marketing et communication
1418;DTS en Genie Industiel et Production
1419;Certificat de fin d'étude enInformatique Bureautique
1420;DTS en Réseaux et Télécommunications
1421;DTSS en Administration des Réseaux
1422;Licence en paramédicaux
1423;Baccalaureat Electrotechnique
1424;maitrise en gestion option Marketing
1425;DTS en Génie Industriel et Maintenance
1426;Master II (en cours)
1427;LICENCE ES SCIENCES ECONOMIQUES
1428;DESMAM
1429;Bachelor's degree in Computer science
1430;Certificat de fin d'etude en informatque bureatique
1431;master 1 en gestion
1432;THESARD
1433;bac + 3 en administration d'entreprise
1434;bac + 2 en commerce international spécialité transit-douane
1435;BAC D
1436;Certificat en Formation Professionnel en Administration d'Entreprise et de Commerce
1437;Certificat de fin d'études en Informatiques
1438;Ingéniorat en Informatique
1439;Maîtrise en Biodiversité et environement option biologie animal
1440;Licence en Informatique programmation
1441;DTS en Informatique Programmation
1442;certificat en maintennance frigorifique et equipement industriel
1443;Certificat en Hotellerie
1444;Licence en Ecotourisme et Hôtellerie restauration 
1445;DTS en informatique et multimédia
1446;Master 2 en Administrateur des Systèmes et Réseaux
1447;Licence en Admnistration des entreprises (DPAEC)
1448;Finance et comptabilité
1449;Certificat en Maintenace réseau informatique et hardware
1450;BACC +2 en consultance entreprise et representarion
1451;BACC+4 
1452;Ingéniorat en Economie et Commerce Option Administration d'Entreprise BAC+5
1453;Certicat de fin de formation sur l'analyse sociale dans les Organisations et dans les Projets de développement
1454;Formation sur la conduite sécurisé de Moto chez SOCIMEX
1455;Formation sur la gestion de temps ou « time management »
1456; Formation sur la gestion des risques et impayés
1457;Formation sur la gestion des portefeuilles
1458;Formation sur les techniques de recouvrement
1459;BACC technique G2
1460;Certificat en technique d secretariat moderne
1461;Diplôme de Master professionnel en sciences de Gestion-spécialité « Finances et comptabilité »
1462; Maitrise en Mareketing DESMAM
1463;Licence en Admnistration et commerce
1464;Certificat en technique de secretariat moderne
1465;Liberal Art
1466;Information Technology management
1467;Master II en Espace Bâtis, Energie et Environnement
1468;En cours d'obtention du Diplôme Master II en Bâtiment et Travaux Publics
1469;Attestation de réussite en Technologie et Organisation de Chantier 
1470;HSK 1 et  HSK 2 en Langue Chinoise
1471;C2 en Langue Française
1472;Technicien Supérieur en Génien Industriel et Maintenance
